id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13890128,An enchanting apartment in Soho.,82260994,Trinidad,,Centro,36.7169,-4.42312,Entire home/apt,88,2,423,2024-12-16,4.11,1,316,41,VFT/MA/08140
13894895,<AY-2>Private Room&key>AC>WIFI>BEACH>TRAIN St.,82314525,Casa Ale,,Carretera de Cadiz,36.71118,-4.43008,Private room,27,1,405,2024-12-16,3.97,9,51,39,VFT/MA/25082
13903523,Gran piso con piscina 4 dormitorios y 2 baños,82309215,Paqui,,Teatinos-Universidad,36.72301,-4.48259,Entire home/apt,123,2,7,2022-08-20,0.07,1,0,0,CTC-2018119073
13907052,Los delfines,82467630,Mari,,Centro,36.73184,-4.41967,Private room,82,1,91,2024-08-30,0.89,2,89,17,CTC2018160402
13925289,Rooftop Gem with Pool Near Central Malaga,19110429,Gary,,Centro,36.72662,-4.41933,Entire home/apt,120,4,223,2024-12-26,2.19,2,254,29,VUT/MA/04982
13930046,"Mi casa es la tuya, 15 min. de centro",82771604,Claudia,,Centro,36.73226,-4.41845,Entire home/apt,95,5,44,2024-08-22,0.43,4,58,2,VFT/MA/12574
13932885,Sunburn,80736069,Gae,,Centro,36.7297,-4.41744,Entire home/apt,,7,68,2024-12-15,0.66,1,3,11,VFT MA 00200
13938562,Estudio en Pleno centro de Málaga,3550966,Daniela,,Centro,36.72523,-4.41828,Entire home/apt,79,3,88,2024-10-25,0.86,2,211,14,VFT/MA/14156
13972975,"New studio apartment, meters from historic downtown.",33814148,Diego,,Centro,36.72917,-4.42252,Entire home/apt,68,2,306,2024-12-16,2.99,7,331,25,VFT/MA/04863
14016897,PL FLORES LARIOS GRUPOS,50961065,Diana,,Centro,36.71963,-4.42264,Entire home/apt,,2,25,2024-09-11,0.24,7,346,3,VTC-MA-19325
14032852,Premium Mendoza - MálagadeVacaciones,3298879,Málaga De Vacaciones,,Este,36.72277,-4.37949,Entire home/apt,137,1,24,2024-10-14,0.23,43,115,1,VFT/MA/18751
14038979,"Centro, Playa, Tren y Bus 4x1. Room very quite!!",29805073,Rafael,,Cruz De Humilladero,36.71143,-4.43094,Private room,26,2,498,2024-12-26,4.85,3,119,85,VFT/MA/20604
14040120,Casa Pza. Merced junto a Picasso. Centro Histórico,84121073,Salva,,Centro,36.72393,-4.41786,Entire home/apt,109,2,174,2024-12-27,1.70,1,231,31,VFT/MA/02272
14048115,"Lovely Apartment in Pedregalejo Beach, Málaga.WIFI",84206103,Rocío,,Este,36.72354,-4.37978,Entire home/apt,95,3,148,2024-10-19,1.45,1,47,24,VFT/MA/03408
14082473,City Center next to the beach 2 bedrooms apartment,84646336,Elena,,Carretera de Cadiz,36.70746,-4.4307,Entire home/apt,74,5,35,2024-09-01,0.34,6,147,6,VFT/MA/02692
14091245,A.T. - PARÍS CLÁSICO - MÁLAGA - CERCA DE LA PLAYA.,68846563,Andrea,,Carretera de Cadiz,36.69473,-4.45095,Entire home/apt,,90,32,2024-08-22,0.31,3,87,1,VFT/MA/19591
14091303,Studio in City Center next to the beach,84646336,Elena,,Carretera de Cadiz,36.70735168457031,-4.431517124176025,Entire home/apt,,5,28,2024-10-18,0.27,6,0,10,VFT/MA/2692
