Variable1;Valor1;Variable2;Valor2;Variable3;Valor3;Variable4;Valor4;PERIODO;VALOR
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M11;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M10;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M09;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M08;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M07;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M06;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M05;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M04;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M03;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M02;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2008M01;100,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M12;102,76
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M11;101,94
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M10;99,84
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M09;98,43
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M08;97,83
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M07;97,80
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M06;98,36
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M05;98,77
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M04;100,59
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M03;97,98
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M02;98,85
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2007M01;98,72
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M12;101,77
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M11;100,07
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M10;98,48
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M09;95,66
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M08;94,43
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M07;94,44
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M06;95,57
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M05;96,19
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M04;97,91
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M03;95,98
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M02;97,13
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2006M01;97,10
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M12;99,65
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M11;98,38
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M10;96,47
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M09;93,49
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M08;91,78
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M07;91,92
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M06;92,87
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M05;94,12
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M04;94,50
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M03;95,52
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M02;95,77
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2005M01;96,23
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M12;98,65
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M11;97,14
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M10;95,03
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M09;92,14
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M08;89,15
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M07;88,88
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M06;91,31
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M05;93,77
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M04;95,41
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M03;93,79
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M02;94,99
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2004M01;95,68
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M12;97,66
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M11;95,86
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M10;93,56
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M09;90,23
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M08;86,20
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M07;87,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M06;90,01
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M05;92,32
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M04;93,79
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M03;92,71
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M02;94,03
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2003M01;93,85
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M12;94,92
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M11;94,03
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M10;91,37
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M09;88,64
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M08;84,08
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M07;85,53
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M06;88,31
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M05;89,41
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M04;89,38
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M03;90,90
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M02;90,70
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2002M01;91,32
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M12;90,23
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M11;88,06
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M10;87,06
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M09;84,78
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M08;81,67
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M07;83,00
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M06;84,80
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M05;86,09
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M04;86,98
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M03;86,22
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M02;88,32
Tipo de dato;Índice;TIPO DE CATEGORIA;Total categorías;Total Nacional;Total Nacional;Concepto turístico;Índice de precios;2001M01;87,98
