id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
69998,COZY HIDEAWAY  LOFT... MI AMOR...,353156,Lor,,Palma de Mallorca,39.56987,2.65464,Entire home/apt,76,32,265,2024-10-26,1.69,2,304,3,
106833,Villa with a big pool in Mallorca,551974,Xisco,,Sant Llorenç des Cardassar,39.61458,3.301,Entire home/apt,200,5,27,2024-09-11,0.18,1,44,8,ET/1961
159218,Farmhouse in Nature -ET-3025,763897,Gabriel,,Selva,39.73839,2.89745,Entire home/apt,90,4,384,2024-10-27,2.38,1,251,31,ET-3025 Conselleria de Turismo de Baleares
164185,Corazón de Palma-Habitación con baño privado.,788123,Maria,,Palma de Mallorca,39.57271,2.64448,Private room,50,5,151,2024-10-26,0.93,1,325,12,City registration pending.
166820,Guest House with Great sea views - Principal Room,794829,Toni,,Banyalbufar,39.67894,2.50052,Private room,70,1,319,2024-10-08,1.96,4,75,33,
168668,Beautiful farmhouse with pool,804061,Miquel,,Manacor,39.66654,3.21845,Entire home/apt,150,7,66,2024-10-24,0.41,1,0,6,VT/1929
193426,Apartment Gavina 1B - 3 rooms/wifi/beach near,95323653,Eva Balaguer,,Pollença,39.89838,3.07582,Entire home/apt,,5,105,2024-09-15,0.68,4,0,6,ETVPL/14090
210156,Room Berna ETV/7989,1036132,Toni,,Alcúdia,39.83462,3.11031,Private room,70,7,126,2024-08-20,0.84,3,214,3,ETV/7989
233901,"Chalet es pinaret gran, con piscina",1224723,Guillermo,,Santanyí,39.30207,3.07507,Entire home/apt,200,4,94,2024-10-14,0.62,1,279,9,Vt/2086
238799,Penthouse in Palma close to Portitxol,1251803,Natalia,,Palma de Mallorca,39.56466,2.66164,Entire home/apt,213,2,115,2024-09-22,0.73,1,361,5,
255161,RURAL HOUSE BALITX D'AVALL,1340774,Elvira,,Fornalutx,39.81475,2.74256,Entire home/apt,650,3,1,2018-11-19,0.01,1,362,0,
257206,Your Hike and resting room in Mallorca-Family Room,794829,Toni,,Banyalbufar,39.68696,2.51196,Private room,69,1,327,2024-11-04,2.12,4,75,54,
268350,Finca rústica  Sa Rota de Can Mirai - Caimari,1399635,Guillermo,,Selva,39.7744,2.89687,Entire home/apt,95,6,256,2024-12-14,1.64,1,179,26,ET/4664
323164,Ubicación conveniente en la ciudad de Palma,33523826,Farhang,,Palma de Mallorca,39.57377,2.645,Private room,40,5,104,2024-11-16,0.68,1,337,19,City registration pending.
324256,Villa Rustica Moderna en Es Trenc,1659633,Gabo,,Campos,39.40072,3.02327,Entire home/apt,450,5,16,2024-09-27,0.12,1,22,9,VT/1643
327107,Romantic flat/Castillo + private Pool 4 excl. use,983151,Sabine Petra,,Llucmajor,39.38086,2.93639,Entire home/apt,120,30,9,2022-08-17,0.07,1,105,0,
328541,Sunny container house with pool | ETV/8687,704889,Balbina,,Palma de Mallorca,39.580989837646484,2.664944887161255,Entire home/apt,142,3,331,2024-10-16,2.13,1,335,19,ETV/8687
335672,"Casa rústica, excelentes vistas al mar en Alcúdia",1202274,Marilén,,Alcúdia,39.84058,3.15525,Entire home/apt,200,5,203,2024-10-15,1.32,1,360,8,ETV 437 SA ROTE
337083,APARTMENT WITH BEATIFUL WIEWS,1714270,Javi,,Palma de Mallorca,39.53628,2.71845,Entire home/apt,123,30,99,2024-08-31,0.64,1,179,3,
341274,Canavall  Boutique Penthouse Suite #11,1731210,Canavall,,Palma de Mallorca,39.57244,2.64966,Hotel room,,4,80,2024-11-28,0.53,11,15,1,L12S8407/2016
343193,Outskirts Vacation Villa Sa Taulada,1741287,Simon,,Santa Margalida,39.71234,3.14772,Entire home/apt,110,5,33,2020-08-31,0.24,1,0,0,
351320,Apartment 250 mts to the beach,1779584,Nicolas,,Alcúdia,39.83797,3.11814,Entire home/apt,,5,125,2024-10-28,0.83,1,0,21,
374120,Villa/Bungalow for your vacations - Tennis,1882333,Marc,,Esporles,39.65371,2.62482,Entire home/apt,75,4,176,2024-11-20,1.27,3,62,38,14387/2016
396659,LLENAIRE MAR: Beachfront apartment with pool,1982030,Aina M.,,Pollença,39.88862,3.07797,Entire home/apt,100,5,84,2024-10-24,0.54,1,195,8,14754
416622,Canavall Boutique Accommodation Suite Apartment#9,1731210,Canavall,,Palma de Mallorca,39.57244,2.64966,Hotel room,124,4,123,2024-07-02,0.82,11,20,2,L12S8407/2016
417879,Haus am Meer,2077579,Miquel,,Santa Margalida,39.75961,3.16698,Entire home/apt,129,7,69,2024-06-22,0.46,1,272,3,ET/2706
423427,Bohemian & Stylish Mallorquin Flat,2105638,Kristin,,Palma de Mallorca,39.57222,2.63849,Entire home/apt,52,30,116,2024-08-03,0.76,4,290,3,
429794,Villa Privada Cala d'Or 10 min andando de Playa!,1857132,Julie,,Santanyí,39.37787,3.2334,Entire home/apt,700,5,22,2024-07-20,0.18,1,238,8,ET/3018
430192,"In Front of the Sea, Portocolom.",2138439,Juan Antonio Y Elena,,Felanitx,39.4263,3.26493,Entire home/apt,99,6,180,2024-10-18,1.18,1,217,16,ETV/3766
440338,Mini Son Aloui Mallorca,2098487,Sandrine,,Llubí,39.70417,3.05733,Entire home/apt,70,5,100,2024-11-16,1.49,4,359,18,L12E7188
441723,House in the mountains of Mallorca,2195138,Klaus,,Esporles,39.67236,2.57588,Entire home/apt,86,5,204,2024-10-31,1.43,1,280,23,
441953,NEAR DOWNTOWN  IN MAYKA´S FLAT,1230477,Mayka,,Palma de Mallorca,39.5755,2.63928,Entire home/apt,140,2,205,2024-10-26,1.36,1,245,8,
444577,Petit S'araix,2202506,Sebastià,,Santa Margalida,39.72998,3.1172,Entire home/apt,192,7,14,2024-10-29,0.10,2,281,3,ET/2641
446863,Sineu piscina Lloret 3 habitaciones wifi parking,2219169,Tomeu,,Lloret de Vistalegre,39.61042,2.97425,Entire home/apt,140,5,50,2024-08-31,0.40,1,69,4,L12E6553
451602,Secluded Private Home with Pool,1929826,Peter & Charlotte,,Ariany,39.6538,3.13713,Entire home/apt,200,7,102,2024-10-05,0.68,1,171,10,ETV 5541
454632,Villa Marilén,2258557,Marilen,,Santa Margalida,39.74306,3.13038,Entire home/apt,255,7,34,2024-10-04,0.22,1,300,3,L95E1432/2017
467037,CASA ECOLOGICA - ETV 951,1509460,Margarita,,Santa Margalida,39.71283,3.10262,Entire home/apt,147,3,58,2024-08-29,0.41,2,16,4,ETV-951
478923,"Playa y relax,  jardín y piscina privada Sa Rapita",2372127,Victoria Y Mercè,,Campos,39.3698,2.93589,Entire home/apt,,5,58,2024-11-03,0.39,10,0,10,EVT/9209
484601,Beautiful apartment with rooftop terrace,858539,Thomas,,Palma de Mallorca,39.56948,2.64621,Entire home/apt,99,32,30,2024-11-22,0.20,1,316,1,
489119,"Pollença, apart. 100m from the sea",2342314,Núria I Jaume,,Pollença,39.91929,3.05607,Entire home/apt,80,6,166,2024-11-03,1.09,1,0,17,ETVPL/13432
489666,Family Home away from Home,2421727,Jeronia,,Pollença,39.8718,3.03298,Entire home/apt,370,7,4,2023-08-26,0.07,1,289,0,1125
490567,Port de Soller seaview garden terrace,2152325,Annette,,Sóller,39.8023,2.69921,Entire home/apt,90,5,12,2024-09-08,0.09,2,154,3,19011757912
493832,Chalet con piscina privada y a 200 metros del mar,2425495,Antoni,,Sant Llorenç des Cardassar,39.57488,3.37474,Entire home/apt,156,5,16,2024-05-31,0.11,1,147,1,
495837,Hiking gateaway in Serra de Tramuntana,2448961,Pilar,,Calvià,39.58225,2.46853,Entire home/apt,223,3,11,2024-08-21,0.08,2,335,6,AG/236
503803,Charming Old town touristic lodging-TI153,1122459,John,,Palma de Mallorca,39.5689,2.65581,Entire home/apt,121,4,208,2024-11-30,1.37,2,291,20,TI153
511420,BEACH HOUSE IDEAL FOR CHILDREN,2519349,Juan Marcos,,Alcúdia,39.86234,3.13722,Entire home/apt,330,7,33,2024-10-19,0.22,1,63,3,
528374,Maison au coeur de la nature,2595817,Michèle,,Lloseta,39.71764,2.86871,Entire home/apt,75,5,14,2022-09-02,0.09,1,285,0,
536354,Beach house S'Illot,2642411,Francina,,Manacor,39.56372,3.37322,Entire home/apt,210,3,106,2024-09-26,0.71,2,119,9,ET/4056
536911,Botana Villas Cala San Vicente,2637011,Adriana,,Pollença,39.91854,3.0553,Entire home/apt,153,7,2,2021-07-31,0.02,1,340,0,a -PM 1776
546665,Das Private Ferienhaus mit Strandnähe und WLAN,2688177,Casa,,Manacor,39.53005,3.31912,Entire home/apt,150,7,1,2019-08-16,0.02,1,243,0,
548218,JUNTO A PLAZA MAYOR (2) - TI/90,2694897,Bartolome,,Palma de Mallorca,39.57197,2.65196,Entire home/apt,118,1,590,2024-12-08,3.98,5,244,89,TI/90
553166,"Biniaraix Mallorca , Ecological Mountain Cabin",2718219,Peter And Esperanza,,Fornalutx,39.78118,2.74,Entire home/apt,165,6,150,2024-11-02,0.99,1,194,10,505/2015/ET
553546,Villa de rêve à Majorque + piscine chauffée (5-10),2720334,Gérard,,Artà,39.7345,3.28672,Entire home/apt,289,7,19,2024-10-26,0.14,1,108,3,
575431,place for nature and golf lovers,2830334,Elviss,,Son Servera,39.64907,3.37745,Entire home/apt,55,4,52,2024-09-30,0.35,1,325,9,
593604,Apartment with 2 double bedrooms and 2 bathrooms,2931800,Xavier,,Palma de Mallorca,39.55739,2.60745,Entire home/apt,59,31,31,2024-12-01,0.22,2,90,8,
601552,House by the Sea.  Villa Dragonera,1499722,Clara,,Andratx,39.54753,2.37155,Entire home/apt,700,1,32,2024-09-13,0.23,1,364,1,
601980,"Luxury Finca, pool, a/c, and all amenties",2105638,Kristin,,Santa Eugènia,39.61803,2.84067,Entire home/apt,990,30,5,2018-08-01,0.04,4,162,0,
603924,Penthouse amazing sea view in Balears,2989630,Maria,,Calvià,39.51934,2.48038,Entire home/apt,195,8,60,2024-10-22,0.40,1,260,8,
612483,The most posh room. best location,2295397,Edu,,Palma de Mallorca,39.57579,2.64799,Private room,48,7,127,2024-11-02,0.98,5,85,23,
617531,Apartamento con Encanto en la Plaza Mayor de Palma,2372127,Victoria Y Mercè,,Palma de Mallorca,39.571556091308594,2.652148962020874,Entire home/apt,,32,33,2024-06-30,0.23,10,12,2,
626614,Es Sostre,3110560,Sa  Casa Rotja,,Llubí,39.67311,3.0287,Entire home/apt,184,2,14,2022-07-10,0.13,6,186,0,
626621,Sa Païssa,3110560,Sa  Casa Rotja,,Llubí,39.67347,3.02716,Entire home/apt,138,2,24,2024-09-25,1.19,6,169,12,
626623,Sa Bugaderia,3110560,Sa  Casa Rotja,,Llubí,39.67165,3.02937,Private room,97,2,22,2024-10-25,1.07,6,197,14,
626624,Es Mirador,3110560,Sa  Casa Rotja,,Llubí,39.67296,3.02923,Entire home/apt,97,2,26,2024-08-02,0.25,6,185,2,
626625,Ca l'Amo,3110560,Sa  Casa Rotja,,Llubí,39.67171,3.02799,Entire home/apt,138,2,14,2024-08-15,0.18,6,186,1,
626629,Sa Boveria,3110560,Sa  Casa Rotja,,Llubí,39.67172,3.02795,Entire home/apt,138,2,9,2024-09-19,0.48,6,179,2,
630859,XVIII Century home in countryside,3136319,Pedro,,Manacor,39.65921,3.21963,Entire home/apt,400,6,77,2024-10-25,0.57,1,76,12,
637903,mountain house in Majorca and sea,3182615,Francisco Jose,,Andratx,39.57865,2.39837,Entire home/apt,180,4,144,2024-11-03,0.97,1,200,33,ETV/9361
1162753,CASA XISCA,6368866,Antolin,,Llucmajor,39.36506,2.84152,Entire home/apt,450,5,73,2024-08-31,0.65,2,90,9,ET/3135
1167131,"Planta Baja en Sa Rapita, Mallorca",6391498,Leo,,Campos,39.36596,2.94658,Entire home/apt,135,4,61,2024-11-02,0.44,1,365,5,LI2E446
1176747,Villa A&M. Beautiful House in Puerto de Andratx,6438636,Pedro,,Andratx,39.54363,2.38827,Entire home/apt,483,4,15,2024-07-25,0.11,2,260,2,ETV/9218
1178953,Suite Quadruple 1ª linea de playa,6360713,Apartaments,,Palma de Mallorca,39.5336,2.72309,Entire home/apt,180,2,83,2024-11-29,0.60,3,133,20,AT/2182
1179067,Suite Junior 1ª linea de playa,6360713,Apartaments,,Palma de Mallorca,39.53352,2.72341,Entire home/apt,135,2,60,2024-11-18,0.75,3,77,15,AT/2182
1179833,Luxury Villa Son Gual Golf Mallorca,10433779,Natalia,,Palma de Mallorca,39.56213,2.81879,Entire home/apt,943,5,25,2024-09-11,0.20,1,190,4,VILLA SON GUAL 25 ET/2452
1181172,My Rent House Mallorca /half property/,6408943,Georgi,,Santanyí,39.3314,3.16836,Entire home/apt,219,7,111,2024-12-07,0.80,2,137,6,ETV-4662
1185288,APARTAMENTO MODERNO EN LA ARENA FRENTE AL MAR,5069614,Mario,,Sant Llorenç des Cardassar,39.58687,3.38638,Entire home/apt,119,2,122,2024-12-02,2.90,2,282,35,ETVPL/13625
1204912,Casa para amantes de la naturaleza,6581086,Xisco,,Calvià,39.56528,2.45568,Entire home/apt,180,4,314,2024-09-22,2.26,1,282,22,
1214776,"Sa Costa, free wifi, private pool",5427067,Toni,,Campos,39.44512,3.06343,Entire home/apt,125,5,1,2024-10-15,0.48,14,171,1,ETV/1976
1215079,NICE FAMILIAR BEACH HOUSE IN FRONT OF THE SEA!!,6632173,Christian,,Muro,39.79581,3.12375,Entire home/apt,78,6,105,2024-11-12,0.76,1,211,14,432/2021/ETVPL
1232703,House & terrace in Old Town Porto Colom for 5-6,5143382,Catalina,,Felanitx,39.42703,3.26384,Entire home/apt,130,3,66,2024-10-09,0.48,2,171,7,ETVPL/14397
1238088,Traumfinca auf Mallorca bei Arta,6749436,Barbara,,Capdepera,39.70642,3.40293,Entire home/apt,870,7,20,2024-08-17,0.18,1,301,3,
1242995,Tramuntana Mountain Panorama Duplex M,6774924,Mark,,Fornalutx,39.78254,2.74099,Entire home/apt,115,30,88,2024-08-08,0.64,4,180,2,
1254553,Lovely vine room in pretty garden.,6816830,Margaret,,Consell,39.6664,2.81017,Private room,70,3,105,2024-10-09,0.75,2,343,22,
1255347,FINCA S´ESTANYOL,6836872,Cati,,Santa Margalida,39.6997,3.11606,Entire home/apt,100,6,51,2024-07-12,0.37,1,151,1,ETV14/81
1257669,Studio rooms,6816830,Margaret,,Consell,39.66655,2.80908,Private room,70,2,40,2024-10-08,0.45,2,338,28,
1269740,Houm Villa Nets,1432397,Isabel,,Palma de Mallorca,39.52354,2.74163,Entire home/apt,999,4,35,2024-11-01,0.25,5,117,8,ET/2691
1269820,Very cozy townhouse in Pollença,2250502,Yosune,,Pollença,39.87728,3.01435,Entire home/apt,,4,5,2019-08-12,0.06,12,360,0,6435/2017/ET
1270064,"Sa Garrigueta, stunning views",6908407,Luis,,Puigpunyent,39.61475,2.51379,Entire home/apt,171,3,182,2024-11-25,1.38,1,243,21,ET/3500
1270370,Traum Finca für zwei + Pool  finca-ses-salines com,3193442,Peter,,Campos,39.35548,3.04154,Entire home/apt,111,6,16,2024-08-18,0.12,2,256,4,ET 4600
1287132,Beach house with garden,7000205,Vanesa,,Santa Margalida,39.73500236970589,3.226696439087391,Entire home/apt,200,7,99,2024-11-23,0.72,1,176,15,ETV/7599
1293837,"Cas Margalidà,  house with garden.",8130624,Catalina,,Sant Llorenç des Cardassar,39.61109,3.28802,Entire home/apt,180,2,5,2024-09-21,1.02,18,321,5,
1294037,Casa con Piscina Campanet,7035961,Joan,,Campanet,39.76878,2.96794,Entire home/apt,198,4,50,2024-09-28,0.40,1,137,9,ETV/2219  SON BORDOY
1303282,Typical Mallorcan house with apartment.,7085280,Maria,,Capdepera,39.6496,3.43387,Entire home/apt,85,3,254,2024-11-01,1.83,2,111,27,
1324965,Nice study with sea views...,7191622,Adriana,,Palma de Mallorca,39.55508,2.61202,Entire home/apt,20,7,37,2017-09-17,0.27,1,83,0,
1338624,Finca Casa de Leones in Cala Ratjada / Capdepera,7259190,Natalie,,Capdepera,39.70775,3.43183,Entire home/apt,750,6,1,2022-07-24,0.03,1,332,0,
638100,Villa de lujo en los acantilados,3183623,Nieves,,Valldemossa,39.70394,2.57625,Entire home/apt,490,7,9,2024-07-27,0.07,1,110,1,361/ET/2014
639787,♥ romantic Casita Ses Salines eco friendly ☀ WiFi,3193442,Peter,,Ses Salines,39.34724,3.05113,Entire home/apt,110,6,46,2024-09-06,0.31,2,228,3,ETV 4772
641406,Studio for two over the ocean,3196379,Iñigo,,Andratx,39.53404,2.38492,Entire home/apt,175,2,355,2024-11-26,2.37,3,303,32,
655100,Typical village house in Santanyí,3297274,Gabriel,,Santanyí,39.35257,3.12934,Entire home/apt,140,3,113,2024-11-04,0.76,4,232,19,ETV/4915
661082,Villa Can Bellet,3207615,Panchorentals . Es,,Capdepera,39.64597,3.43407,Entire home/apt,291,1,24,2024-09-23,0.23,38,310,2,ETV/8866
661111,Villa Paraíso Perdido,3207615,Panchorentals . Es,,Llucmajor,39.4398524,2.7501001,Entire home/apt,244,1,105,2024-11-16,0.82,38,256,9,ETV/3865
684725,Casa ideal en Badia Blava: comodidad y piscina.,2372127,Victoria Y Mercè,,Llucmajor,39.43181,2.75568,Entire home/apt,,5,83,2024-10-30,0.61,10,25,12,ETV/9146
686911,Acogedor apartamento en el centro,2297777,Pili,,Palma de Mallorca,39.57432,2.64699,Entire home/apt,50,28,189,2024-05-15,1.35,2,306,2,
691442,Acogedora finca rural con piscina,3534555,Antonio,,Selva,39.74825,2.91315,Entire home/apt,125,6,146,2024-10-25,0.99,1,174,13,1007/2013/ET
691585,Wunderschöne authentische Stadtvilla mit Garten,3535280,Ulrike,,Fornalutx,39.78295,2.73975,Entire home/apt,145,6,53,2024-10-05,0.52,1,252,12,ETV : 7220
711976,Typical rural house with pool and beautiful views.,3664725,Lina,,Inca,39.7172,2.90869,Entire home/apt,190,7,96,2024-10-17,0.67,2,186,6,ETV/6430
714301,Bi-level Exclusive Villa Overlooking Soller Valley,3678792,José,,Sóller,39.76576,2.72867,Entire home/apt,550,28,16,2024-09-18,0.19,1,163,4,ETV 1316
732396,Country house with charm and views,3812871,Gotzon,,Pollença,39.87322,2.99146,Entire home/apt,120,3,124,2024-10-30,0.85,1,41,13,ETV-11304
744288,"QUITE, SUNNY AND CENTRAL LOCATION",3899602,Andrés,,Palma de Mallorca,39.58763,2.65094,Private room,95,2,11,2022-06-17,0.10,1,365,0,
744388,Confortable habitacion individual,3901248,Vivian,,Palma de Mallorca,39.57541,2.64556,Private room,65,6,4,2017-08-25,0.04,1,363,0,
763446,Large double room in quiet village location,2251209,Lynn,,Campanet,39.77538,2.96864,Private room,50,2,297,2024-10-21,2.17,1,10,32,
765176,Apartamento con magnificas vistas al mar.b,2954364,Josep,,Alcúdia,39.81661,3.1165,Entire home/apt,114,7,159,2024-11-29,1.16,9,145,23,ETVPL/14110
767234,Country villa with pool and garden,4046511,Happy Mallorca,,Santa Margalida,39.7439,3.13237,Entire home/apt,151,3,55,2023-11-20,0.43,9,165,0,553/2015/ET
770549,Authentic country manor house,4053908,Juan,,Bunyola,39.72462,2.68327,Entire home/apt,1000,7,4,2022-10-30,0.04,1,242,0,AG/207
781232,Apartamento con magnificas vistas al mar (Cladera),2954364,Josep,,Alcúdia,39.81886,3.1155,Entire home/apt,125,7,115,2024-11-02,0.89,9,177,21,ETVPL/14468
790649,Beautiful big flat with huge roof terrace,4165821,Steffi,,Palma de Mallorca,39.61811,2.65452,Entire home/apt,91,30,57,2019-09-29,0.62,1,228,0,ETV-9766
802741,2 Bedroom villa at Ona Aucanada in Puerto Alcudia,117481039,William,,Alcúdia,39.83704,3.15199,Entire home/apt,230,7,5,2023-08-26,0.07,1,121,0,Tcm-4
808359,Villa Sol de Mallorca,4253098,Catalina,,Calvià,39.47805,2.52264,Entire home/apt,319,3,129,2024-10-23,0.94,1,150,6,VT/102828
843097,Cala Sant Vicenc holiday villa. Can Botana Villas,4401994,Fernando,,Pollença,39.91792,3.05715,Entire home/apt,143,6,56,2024-10-18,0.41,1,119,16,A-PM 1776
850816,Finca with pool and tennis court,4443018,Tommy,,Sóller,39.77161,2.72861,Entire home/apt,750,4,65,2024-10-19,0.46,2,234,9,
853627,Villa Magda above Cala de Deia,4457538,Oona,,Deyá,39.75976,2.64318,Entire home/apt,155,5,83,2024-11-10,0.59,1,125,7,ETV-4250
861054,Comfortable room & patio,4511174,Xisca,,Sa Pobla,39.77294,3.02242,Private room,27,1,148,2024-10-08,1.02,4,149,7,
864387,Chalet bonaire vistas mar/montaña,2954364,Josep,,Alcúdia,39.86405,3.15693,Entire home/apt,420,7,1,2015-05-29,0.01,9,348,0,ETV/5673
899914,Casa familiar con terraza privada y patio interior,2848610,Sara,,Palma de Mallorca,39.5736,2.64679,Entire home/apt,200,2,205,2024-12-08,1.45,1,220,17,ETV 11235
906734,CAMPER IN MALLORCA,4854196,Jesus,,Palma de Mallorca,39.57012,2.65751,Entire home/apt,59,3,260,2024-12-01,1.90,12,365,29,
909420,Villa Bonnix with private swimming pool & hot tub.,4876698,Salvador,,Alcúdia,39.84084,3.06957,Entire home/apt,295,1,22,2024-12-09,0.19,4,240,7,ETV/205
911428,Villa Es Coster de na Llusia with private pool.,4876698,Salvador,,Alcúdia,39.84249,3.07193,Entire home/apt,295,1,17,2024-11-12,0.18,4,216,6,ETV/204
915609,Beautiful finca with pool for nature lovers.,4915214,Ana,,Artà,39.68188,3.37607,Entire home/apt,100,14,24,2024-10-31,0.18,1,302,2,Alquiler mensual
918200,Duplex in Port de Soller with seaview terraces,2152325,Annette,,Sóller,39.80111,2.69856,Entire home/apt,167,5,21,2024-11-17,0.15,2,187,11,L12E10047
918405,Wonderful flat with sea view,4645996,Svitlana,,Felanitx,39.41052,3.25566,Entire home/apt,140,31,0,,,94,365,0,ETVPL/14227
922689,Oasis de Tranquilidad con Piscina,4961280,Joan,,Palma de Mallorca,39.60459,2.79133,Entire home/apt,190,3,74,2024-10-21,1.85,1,58,18,ETV/2264
924385,Cozy room with bathroom Silverhouse,4971319,Xesca,,Búger,39.76006,2.98261,Private room,150,5,136,2024-10-21,0.95,1,105,8,
928401,Facing the sea and beautiful beache,4998117,Bartomeu,,Ses Salines,39.31377,2.99554,Entire home/apt,75,4,60,2024-11-16,0.46,17,16,32,A-PM-569
928422,Precious apartment in Cala d'Or,4998200,Catalina,,Santanyí,39.36272795265436,3.221095520967654,Entire home/apt,148,3,134,2024-10-06,1.06,2,321,16,ETVPL/14566
928607,Apartment with amazing sea views,4046511,Happy Mallorca,,Santa Margalida,39.7352,3.22779,Entire home/apt,97,5,84,2024-08-11,0.59,9,170,3,L12E-7846
929043,Chalet para vacaciones en Alcudia,5001516,Tolo,,Alcúdia,39.86457,3.12738,Entire home/apt,250,7,1,2017-08-17,0.01,2,299,0,ETV 2666. (Conselleria de Turismo de las Islas Baleares)
929240,HOUSE WITH POOL: Fun and Relax in Mallorca,4645996,Svitlana,,Felanitx,39.4151,3.24924,Entire home/apt,378,1,4,2024-08-22,0.04,94,336,1,ETV/7070
929605,Luxury Villa Oceanfront,4949299,Tomeu,,Alcúdia,39.83793,3.14337,Entire home/apt,300,4,23,2021-09-22,0.17,1,0,0,ETV 4463
931856,JUNTO A PLAZA MAYOR (3) - TI/90,2694897,Bartolome,,Palma de Mallorca,39.57197,2.65196,Entire home/apt,136,1,643,2024-12-04,4.51,5,316,85,TI/90
934985,Villa de lujo en Puerto de Andratx,5044701,Antonio,,Andratx,39.54882,2.3964,Entire home/apt,650,5,6,2024-07-18,0.09,1,212,1,
936872,casa 300 m playa Porto Cristo.,5057667,María,,Manacor,39.54351,3.33533,Entire home/apt,140,5,3,2017-10-02,0.03,1,30,0,ETV / 6058
937259,Agritourism with pool for 18 guests,5059734,Piera,,Santa Margalida,39.70985,3.11248,Entire home/apt,720,7,0,,,2,118,0,AG 181/BAL
938566,Amazing Views · Beach · Pool · Great Location · AC,5069614,Mario,,Sant Llorenç des Cardassar,39.58651,3.386095,Entire home/apt,120,2,133,2024-12-04,3.13,2,254,47,
938647,Hostal  jaime  jaume  ( room in Palma ) H/174,5070073,Soledad,,Llucmajor,39.51957,2.91135,Private room,100,6,14,2024-08-15,0.10,4,365,1,41104328Q
939135,Casa de La Playa,5072726,Ramón,,Santanyí,39.33224,3.14611,Entire home/apt,170,2,94,2024-09-30,0.67,1,200,9,ETV/3242
939198,BONITA CASA CON PISCINA EN FINCA PRIVADA.,5073107,Maria Rosa,,Felanitx,39.46682,3.19154,Entire home/apt,200,5,62,2024-10-18,0.46,1,206,5,ETV 69
940162,Apartment close to the beach 50m,3890680,Isa,,Pollença,39.91885,3.0545,Entire home/apt,80,5,96,2024-10-25,0.91,1,109,12,
940382,Awesome sea views with pool and WI FI Connexion,1460286,Pilar,,Calvià,39.49914,2.4625,Entire home/apt,509,2,130,2024-11-16,0.91,1,226,18,ETV/3425
940771,Farmhouse Son Rengo for long stay.,5084530,Antònia,,Campos,39.39452,3.08579,Entire home/apt,386,7,50,2024-10-24,0.39,2,166,12,AT 038 BAL
940807,Rural house with swimming pool and playground,5084530,Antònia,,Campos,39.39155,3.08224,Entire home/apt,286,3,29,2024-10-31,0.21,2,0,10,VT/2032
941911,Renovated Apartment in  Puerto de Alcudia,5093268,Mateu,,Alcúdia,39.83005,3.11746,Entire home/apt,9956,2,431,2024-10-31,5.71,1,275,83,A-PM1631
948476,"Ca""n Pels Nou-Son Oliver casa antigua mallorquina",4998200,Catalina,,Manacor,39.52634,3.14116,Entire home/apt,300,7,24,2024-08-03,0.21,2,76,1,ETV-487
948643,"Cozy house, pool, bbq & total privacity 6 people.",5143382,Catalina,,Felanitx,39.4474,3.12622,Entire home/apt,234,3,11,2024-08-04,0.10,2,131,1,ETV/01335
948942,Marina Port ETVPL/15052,4438413,Antonio Y Juana,,Santa Margalida,39.73774,3.21903,Entire home/apt,150,7,1,2021-09-16,0.03,2,292,0,VT10115
950619,Finca Es Figueral,5157151,Margarita,,Campos,39.346,3.01658,Entire home/apt,300,2,14,2024-11-25,0.11,4,308,1,Licencia VTV-0455
951228,near square spain,5070073,Soledad,,Santanyí,39.30879,3.11486,Private room,100,6,1,2013-08-19,0.01,4,365,0,
951231,enjoy Palma,5070073,Soledad,,Porreres,39.46714,3.00805,Private room,100,6,2,2018-07-31,0.02,4,365,0,
951245,Hostal Jaime Jaume ART   H/174,5070073,Soledad,,Palma de Mallorca,39.58665,2.74434,Private room,100,6,6,2024-07-29,0.05,4,365,1,41104328Q
952406,La Molinera casa rural Santanyí,5169843,Maria Antonia,,Santanyí,39.39030075073242,3.169389009475708,Entire home/apt,130,5,21,2024-10-11,0.18,2,362,4,
954437,CHALET UNIFAMILIAR EN LA PLAYA,5183252,Antonia,,Manacor,39.52205,3.31409,Entire home/apt,290,5,31,2024-10-09,0.41,1,297,3,ET/3082
957667,Charming country village house,5208751,Antonia,,Montuïri,39.56591,2.98106,Entire home/apt,90,4,88,2024-11-29,0.62,1,226,12,
961391,Habitación Suite SA,5182659,Marga,,Alaró,39.70665,2.79004,Private room,58,1,15,2024-10-25,0.14,3,347,6,H/2687
961393,Habitación doble SA,5182659,Marga,,Alaró,39.70656,2.78923,Private room,56,1,18,2024-10-15,0.42,3,338,8,H/2687
2247198,CHALET TIPICO MALLORQUIN SA RAPITA.,11476790,Angela,,Campos,39.36416,2.94509,Entire home/apt,300,7,11,2024-09-09,0.11,2,365,4,443/2017
2248442,"fishermen cottage, Patro, s'Estalella(>32d)",5372413,Estalella S.L.,,Llucmajor,39.35396,2.91188,Private room,100,28,14,2019-09-24,0.11,11,363,0,AG/228
2251006,CASA AINA,6368866,Antolin,,Llucmajor,39.36457,2.84071,Entire home/apt,350,5,76,2024-10-05,0.75,2,89,11,ET/2814
