id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14551,Cozy & Colorful by Nature (Private Room),57237,Mun,,Girona,41.99517,2.83667,Private room,50,2,73,2024-12-26,0.42,1,318,9,HUTG-049542
45400,Begur - Loft - Costa Brava - SPAIN,201228,Oscar,,Begur,41.95586,3.21224,Entire home/apt,89,1,428,2024-12-01,2.51,1,334,24,
48764,18th C Stone House near Costa Brava,220145,Dick And Ann,,Torroella de Fluvià,42.17604,3.03782,Entire home/apt,160,14,40,2023-08-29,0.24,1,72,0,HUTG-000207
78282,Bonita casa rodeada de verde campo,420443,Jordi,,Torroella de Fluvià,42.17358,3.04519,Entire home/apt,,6,0,,,1,0,0,HUTG-021245
93343,Alquiler de casa en La Costa Brava cerca de playa,477826,Francisco,,L'Escala,42.10405,3.14936,Entire home/apt,173,2,1,2024-08-08,0.20,1,88,1,HUTG-001447
101580,"Villa ZEN costa brava ,700m port,beach & restauran",532063,Xavier,,Lloret de Mar,41.70754,2.88858,Entire home/apt,1138,2,26,2024-08-06,0.28,1,312,1,HUTG-015230
106704,Casa rural cerca de la playa,553059,Laura,,Llagostera,41.83841,2.93856,Entire home/apt,357,1,31,2024-09-08,0.19,4,335,4,PG-002599
121666,Costa brava sun and beach,611063,Alicia,,Torroella de Montgrí,42.01023,3.19079,Entire home/apt,88,5,76,2024-09-30,0.55,1,300,14,HUTG-012492-54
121962,Amplia masia cerca del mar,553059,Laura,,Llagostera,41.84007,2.94776,Entire home/apt,629,1,34,2024-12-15,0.24,4,345,4,PG-000599
122273,Hermosa casa cerca de la playa,553059,Laura,,Llagostera,41.84115,2.95071,Entire home/apt,120,1,53,2024-10-22,0.34,4,356,9,
131374,"Charming house in Costa Brava, near Girona",646551,Jesús,,Riudarenes,41.82211,2.71769,Entire home/apt,321,2,12,2023-05-31,0.10,1,333,0,PG000877
168832,Villa with pool - Emporda / Girona - HUTG-026514,804674,Jordi,,Saus,42.12541,2.93686,Entire home/apt,50,7,20,2024-08-24,0.14,1,17,3,HUTG-020858
207996,"Estudio Anna en casa ecológica, Costa Brava. Rupià",1023612,Mercè,,Rupià,42.01746368408203,3.0101780891418457,Entire home/apt,150,5,14,2023-08-29,0.11,2,172,0,HUTG-011718
212386,Charming barn in Mas Simon,1090843,Roger,,Esponellà,42.16912,2.78186,Entire home/apt,157,2,78,2024-11-10,0.51,1,306,3,PG-000904
262941,Penthouse in front of the sea-210M2,1379849,Inmaculada,,Palafrugell,41.92025,3.21381,Entire home/apt,600,7,41,2023-07-22,0.29,1,268,0,HUTG-049963
265647,Canigó (Can Llobet)  PG-455,1393119,Can Llobet Rural,,Capmany,42.37355,2.92054,Entire home/apt,231,7,70,2024-10-06,0.51,8,312,13,PG-000455
273037,cal ros,1428767,Joelle,,Palafrugell,41.91011,3.15566,Entire home/apt,85,2,101,2024-09-15,0.67,1,365,11,HUTG-009615
280968,Spend quiet vacation near the sea,1455476,Joseph,,Palamós,41.86124,3.14769,Entire home/apt,91,2,116,2024-12-29,0.77,1,98,15,
285968,Quiet times by the riverside,1488322,David,,Girona,41.9858756,2.8247884,Entire home/apt,60,3,293,2024-12-15,1.95,1,98,30,HUTG-000121
304363,"Bright, Riverside Apartment No 4 close to old town",153805,Karen,,Girona,41.98964,2.82356,Entire home/apt,80,5,119,2024-12-27,0.78,2,179,8,
323402,"Villa Fluvia: 1200m city, swimming pool, sea view",1554685,Geny,,Lloret de Mar,41.7132,2.85667,Entire home/apt,1100,2,21,2024-09-22,0.33,1,335,8,HUTG-023733
336151,"Girona, Spain - Can Bici - Sleeps 3-4",1711073,Marty,,Girona,41.97516,2.82959,Entire home/apt,105,2,46,2024-09-22,0.39,1,347,6,HUTB-032080
349360,Quiet apartment in Girona,725885,Oriol,,Girona,41.98876,2.83008,Entire home/apt,,4,159,2024-11-04,1.05,1,89,9,HUTG-018697
378198,BEAUTIFUL HOUSE Sea Views in TOSSA,1298586,Kristjan & Ana,,Tossa de Mar,41.71809,2.92824,Entire home/apt,131,2,49,2024-10-27,0.35,113,234,15,HUTG-011068
398377,CAMA EN UNA CASA DE LA COSTA BRAVA,1989406,Mari,,Begur,41.95527,3.20726,Private room,70,2,265,2024-10-01,1.72,3,118,21,HUTG-017806
406360,Horta III - Loft - Cadaqués,2005696,Nieves,,Cadaqués,42.28822,3.28138,Entire home/apt,160,4,101,2024-08-27,0.72,6,179,6,HUTB-001166
406377,Horta IV - Loft - Cadaqués,2005696,Nieves,,Cadaqués,42.29017,3.28065,Entire home/apt,169,2,95,2024-08-24,0.62,6,365,5,HUTB-001167
406398,Horta V - Dúplex - Cadaqués.,2005696,Nieves,,Cadaqués,42.28877,3.28051,Entire home/apt,189,4,52,2024-09-22,0.34,6,363,8,HUTB-001168
419252,"Beaches! Stunning, Chic, Spacious Stone Home A/C",1030877,Kristen,,"Cruïlles, Monells i Sant Sadurní de l'Heura",41.95543,3.01035,Entire home/apt,468,4,62,2024-08-26,0.41,3,326,2,HUTG-021814
424026,Attractive apartment in Costa Brava,1298586,Kristjan & Ana,,Tossa de Mar,41.72036,2.93164,Entire home/apt,129,1,58,2024-09-22,0.45,113,365,15,HUTG-011072
438243,Beautiful house in Empordà Girona,2176453,Esther,,Maçanet de Cabrenys,42.38554,2.744854,Entire home/apt,473,2,22,2024-11-03,0.21,2,267,4,hutg-015655
438245,"Apartment 4 pax, 150 m from Sea",2176194,Saltviver SL,,L'Escala,42.12328,3.13526,Entire home/apt,96,5,93,2024-09-12,0.62,1,332,7,HUTB-020267
443464,House for group St Jaume de Llierca,1835625,Georgina,,Sant Jaume de Llierca,42.21298,2.60775,Entire home/apt,157,2,69,2024-12-08,0.78,2,361,7,HUTG-010126
455622,Llança - Cataluña - family holidays,2264291,Régis,,Llançà,42.368106842041016,3.1641480922698975,Entire home/apt,60,3,64,2024-09-16,0.42,1,180,3,HUTG-044358
459611,Sea view apartment with big terrace,2281859,Gary,,Sant Feliu de Guíxols,41.79249,3.02312,Entire home/apt,67,2,54,2020-08-17,0.36,1,0,0,HUTG-18495
474284,"Cap Bonifaci Barca, beach @ 20 m",1990392,Enric,,Roses,42.2441,3.19973,Entire home/apt,225,7,14,2024-08-17,0.10,1,107,2,HUTG-017359
478912,Charming house by the sea Cadaqués,2372082,María & Rafa,,Cadaqués,42.28686,3.28938,Entire home/apt,,7,36,2022-09-04,0.24,1,362,0,HUTG-011565
479972,BEAUTIFUL HOUSE in TOSSA DE MAR,1298586,Kristjan & Ana,,Tossa de Mar,41.71809,2.92824,Entire home/apt,188,2,23,2024-06-22,0.15,113,237,3,HUTG-011068
484066,APARTMENT SEA VIEWS in COSTA BRAVA,1298586,Kristjan & Ana,,Tossa de Mar,41.71765,2.92868,Entire home/apt,236,1,83,2024-10-27,0.60,113,356,14,HUTG-011070
506095,SPAIN ST. ANTONI CALONGE  APARTMENT FRONTLINE,2494825,Maria LL,,Calonge,41.84278,3.09798,Entire home/apt,107,3,9,2024-07-11,0.06,1,179,1,HUTG-055345
516474,CAMA EN UNA CASA DE COSTA BRAVA 2,1989406,Mari,,Begur,41.95635,3.2079,Private room,70,2,92,2024-10-01,0.67,3,122,14,HUTG-017806
520236,"Lloret de Mar, 5 min to the beach!",1835600,Alexander,,Lloret de Mar,41.70102,2.84636,Entire home/apt,71,3,87,2024-07-08,0.57,1,78,3,
520607,El Badiu d'Alemanys 5,2561441,Joan Manuel,,Girona,41.98599,2.8277,Entire home/apt,350,5,30,2024-12-11,0.25,4,244,9,HUTG-014776
520743,"Can Roure, la Fageda d'en Jordà",2541570,Eugeni,,Santa Pau,42.14477,2.5005,Entire home/apt,140,2,308,2024-12-24,2.04,1,361,21,HUTG-015659
527021,Front Row View of Roses Bay,2324496,Franck,,Roses,42.24713,3.18406,Entire home/apt,104,3,172,2024-10-26,1.23,1,8,18,HUTG-016278
528521,Casa Rabòs beautiful country house!,2596794,Natacha,,Rabós,42.37955,3.02685,Entire home/apt,225,3,55,2024-08-10,0.39,4,280,2,HUTG-021835
528549,The sea at your feet in Cadaquès,2596935,Marion,,Cadaqués,42.27975,3.27751,Entire home/apt,489,4,35,2024-12-28,0.25,1,258,6,
533779,Cozy apartment with big terrace in S'Agaró,2623666,Lluis,,Castell-Platja d'Aro,41.79797,3.04926,Entire home/apt,95,4,45,2024-08-17,0.30,1,253,4,HUTG-019065
537046,Charming house in Costa Brava,2637736,Ana,,Castell-Platja d'Aro,41.83088,3.07543,Entire home/apt,115,2,39,2024-08-25,0.26,1,365,3,HUTG-025631
538802,"Un espacio agradable, amplio y cerca de la PLAYA",2468919,Júlia,,Portbou,42.4266,3.16041,Private room,35,2,172,2024-10-21,1.14,1,161,19,
539975,"Unique cosy holiday paradise, in nature!",1506816,Jacqueline & Xavi,,Vidreres,41.77852,2.84421,Entire home/apt,178,2,151,2024-09-30,0.99,1,206,14,HUTG-046087
541344,Beautiful Villa Mare Llafranc,2161783,Pepe,,Palafrugell,41.89455,3.1935,Entire home/apt,,5,33,2023-09-10,0.24,1,0,0,HUTG-012351
549163,Casa con piscina en la Costa Brava,2699942,Francesca,,Tossa de Mar,41.71829,2.90569,Entire home/apt,177,7,9,2024-08-24,0.11,1,349,2,HUTG-003850
553009,Charming Bungalow overlooking Tossa,2717895,Robby,,Tossa de Mar,41.72154,2.93579,Entire home/apt,250,3,61,2024-09-20,0.67,1,247,8,HUTG-024194
558914,"APART. 5 STARS. CON PISCINA, EN PLAYA FANALS",2735347,Jose Antonio,,Lloret de Mar,41.69676,2.83216,Entire home/apt,100,14,0,,,1,365,0,HUTG-003338
569528,Sant Feliu House Costa Brava,2803313,Jordi,,Sant Feliu de Guíxols,41.78639,3.04153,Entire home/apt,95,2,118,2024-09-08,0.84,3,351,9,HUTG-045001
580159,Cosy appartment with nice views,2854489,Marta,,Tossa de Mar,41.72356414794922,2.936445951461792,Entire home/apt,160,1,16,2024-08-18,0.11,1,365,4,HUTG-060887
582785,"Villalloret -vista mar, piscina privada,rural, Bbq",2870007,Isabel,,Lloret de Mar,41.71319,2.85748,Entire home/apt,160,7,83,2024-10-16,0.85,1,109,10,HUTG-019030
597347,"Cozy apartment with views, terrace & parking",2953511,Xavier David,,Lloret de Mar,41.70483,2.87003,Entire home/apt,135,4,47,2024-08-20,0.34,1,90,4,HUTG-017721
615412,Horta II - Cadaqués,2005696,Nieves,,Cadaqués,42.28823,3.28123,Entire home/apt,160,4,76,2024-08-23,0.60,6,365,9,HUTB-001158
621271,"Can Cirera, rural house in Girona",3079320,Jaume,,Serinyà,42.1715,2.74766,Entire home/apt,294,2,12,2024-08-17,0.09,1,343,2,PG-000234
628874,APARTMENT-LOFT PALAMOS. VERY CUTE!!,3124000,Cristina,,Palamós,41.84966,3.12305,Entire home/apt,100,2,58,2024-08-23,0.39,1,53,1,HUTG-016797
630599,Appartement Roses Piscine Vue Mer,3134961,Adrienne,,Roses,42.24982452392578,3.190912961959839,Entire home/apt,,4,147,2024-10-01,1.25,1,121,23,HUTG-012215
638650,Caseta a Sant Antoni de Calonge,3186753,Laia,,Calonge,41.84163,3.09009,Entire home/apt,,6,4,2024-09-21,0.23,1,0,3,HUTG-026195
643415,Apartment with garden near lake,3303625,Joan,,Banyoles,42.12426,2.76006,Entire home/apt,116,5,30,2024-06-16,0.21,1,333,5,HUTG-003551
644988,RURAL HOUSE IN PLA DE L'ESTANY.,3228921,Carlus,,Crespià,42.18794,2.79889,Entire home/apt,207,2,13,2024-04-27,0.14,1,289,1,PG-000411
662554,APARTAMENTO A 17 METROS DE LA PLAYA,3346361,Juan Antonio,,Calonge,41.8477,3.10845,Entire home/apt,80,3,5,2023-08-27,0.04,1,365,0,HUTG-009574
664499,Palamós Dúplex centro. Renovado!,3375051,Montse,,Palamós,41.84581,3.1276,Entire home/apt,108,3,85,2024-11-01,0.57,1,357,10,HUTG-022332
669086,Can Caranta: Catalina House,3387407,Enric & Gemma,,Pals,41.97039,3.14931,Entire home/apt,243,2,86,2024-10-25,0.58,11,144,9,HUTG-001745
669661,Can Felip - Apartamento 2 (s.XVIII),3387407,Enric & Gemma,,Palafrugell,41.91802,3.1642,Entire home/apt,125,2,74,2024-12-10,0.50,11,342,17,HUTG-006523
671241,Can Tarongeta - Soleado Ático 2-1,3387407,Enric & Gemma,,Palafrugell,41.91724,3.16691,Entire home/apt,119,2,52,2024-11-27,0.35,11,4,13,HUTG-010746
671251,Can Caranta: Aurora House,3387407,Enric & Gemma,,Pals,41.97043,3.14927,Entire home/apt,271,2,78,2024-12-26,0.60,11,317,12,HUTG-001746
672069,Can Tarongeta - Soleado Apto. B-1,3387407,Enric & Gemma,,Palafrugell,41.91727,3.16684,Entire home/apt,111,2,23,2024-08-27,0.16,11,10,4,HUTG-010609
679690,Apartamento en Peralada,3459542,Josefina,,Peralada,42.30794,3.00774,Entire home/apt,130,2,38,2024-12-15,0.37,1,336,4,PG-000109
684386,Отдых в течение всего года .,3489532,Alfredo,,Tossa de Mar,41.7165,2.93112,Entire home/apt,133,5,42,2024-08-27,0.30,1,350,2,HUTG-020274
695685,House in Costa Brava with salt pool,3561447,Margarita,,Calonge,41.86603,3.07679,Private room,55,1,96,2024-09-14,0.75,1,363,20,Exempt
704991,HOUSE WITH POOL AND BARBECUE,3622155,Carmina,,Cornellà del Terri,42.09975,2.78772,Entire home/apt,364,2,0,,,1,230,0,PG-000485
706549,Beautiful apartment with pool Tossa,1298586,Kristjan & Ana,,Tossa de Mar,41.72387,2.92717,Entire home/apt,157,1,10,2024-09-02,0.09,113,364,1,HUTG-011062
714603,Rural house El Pati de l´Albera - Wine Experience,3680160,Time Process,,Sant Climent Sescebes,42.36958,2.9803,Entire home/apt,333,3,49,2024-01-01,0.33,1,331,1,PG000794
721891,CENTURY FARMHOUSE APARTMENT XVI,3727284,Vilà,,La Cellera de Ter,41.97638,2.61334,Entire home/apt,85,2,240,2024-09-29,1.64,3,65,24,HUTG-017232
723935,Best terrace of Costa Brava,2966284,David,,Begur,41.96131,3.23035,Entire home/apt,256,4,35,2024-10-12,0.43,1,200,8,HUTG-033392
736891,Apartment-loft in Besalú,3846991,Violeta,,Besalú,42.19871,2.70036,Entire home/apt,81,3,130,2024-12-08,0.88,3,333,11,HUTG-000422
739436,Apartamento piscina | wifi | Garaje | Roses,3867330,Antoni,,Roses,42.26629,3.14653,Entire home/apt,150,2,8,2021-01-03,0.06,2,0,0,HUTG-003690
745384,Dream Architect in Costa Brava,52356704,Valeria,,Begur,41.95601,3.21251,Entire home/apt,480,7,33,2024-10-23,0.26,1,264,6,HUTG-001233
751997,Can Felip - Ático loft del s.XVIII,3387407,Enric & Gemma,,Palafrugell,41.91798,3.16419,Entire home/apt,111,2,51,2024-10-04,0.48,11,337,14,HUTG-016218
752035,Can Tarongeta - Soleado Apto. 1-1,3387407,Enric & Gemma,,Palafrugell,41.91801,3.17085,Entire home/apt,114,2,25,2024-08-19,0.18,11,3,5,HUTG-008974
1302826,Casa con jardín en el casco antiguo,7083248,Monica,,Girona,41.98736,2.82807,Entire home/apt,143,1,576,2024-12-08,4.16,3,278,95,HUTG-014783
1302878,Charming & sunny appt with sea view,7067451,Arnaud,,Sant Feliu de Guíxols,41.78709,3.04144,Entire home/apt,50,5,18,2023-07-28,0.14,1,28,0,
1305002,Apartamto lujo Palamos Costa Brava,6691762,Oriol,,Calonge,41.83616,3.09261,Entire home/apt,120,2,97,2024-07-06,0.70,3,317,3,HUTG-024989
1307043,BEAUTIFUL FARMHOUSE 10 MIN. GIRONA,7105791,Mònica,,Bescanó,41.95997,2.76603,Entire home/apt,986,2,66,2024-11-02,0.48,1,301,16,HUTG-5366
1307670,Gran Estudio de 50m2 cerca de la Costa Brava,7108536,Joaquin,,Vidreres,41.76037,2.78541,Entire home/apt,70,1,24,2024-09-28,2.60,1,9,24,LLG-000639
753604,"""La Talaia"" Holiday House - BBQ-Pool-WiFi",3964191,Oscar,,Lloret de Mar,41.7168,2.86432,Entire home/apt,65,5,93,2024-09-02,0.67,6,141,4,LLG-000010
766763,Modern Villa with spectacular view and a pool,4043268,Fabien,,Begur,41.9618,3.22489,Entire home/apt,498,5,29,2024-09-05,0.28,2,274,4,HUTG-043628
784892,La Cerdanya. Queixans,4073860,Silvia,,Fontanals de Cerdanya,42.39611,1.91888,Entire home/apt,140,30,0,,,1,263,0,Exempt
791845,La Caseta de fang - Casa eco en Costa Brava. Rupià,1023612,Mercè,,Rupià,42.01708,3.01064,Entire home/apt,160,5,36,2024-08-23,0.25,2,78,1,HUTG-011718
794265,Casa St. Antoni Calonge piscina jardin a 50m playa,4192751,Xenia,,Calonge,41.84256,3.09245,Entire home/apt,249,2,31,2024-09-08,0.33,1,364,5,HUTG-015555
809104,Costabravaforrent Segalar 3,4208003,Cristina,,Albons,42.10369,3.0823,Entire home/apt,131,1,6,2022-07-17,0.04,29,174,0,HUTG-003712
809136,Costabravaforrent Segalar 9,4208003,Cristina,,Albons,42.10369,3.0823,Entire home/apt,,1,5,2019-06-01,0.04,29,0,0,HUTG-001370
810373,Apartment on the first line of the sea,4261656,Lisa,,Roses,42.24734,3.1973,Entire home/apt,117,3,101,2024-11-02,0.76,1,234,8,HUTG-016748
822805,Beautifull in the first line of sea,4320039,Luis Alberto,,Blanes,41.66193,2.78325,Entire home/apt,168,2,132,2024-09-29,0.94,4,365,21,HUTB-005153
841345,Casa en piso superior y vistas a la montaña (WIFI),4393990,Juan Carlos,,Pals,41.9817,3.16882,Entire home/apt,129,7,2,2019-08-13,0.02,1,358,0,
845209,Casa a 300 m del lago de Banyoles HUTG-030876-58,4412627,Duncan,,Banyoles,42.1151,2.75687,Entire home/apt,163,2,43,2024-12-22,0.30,2,299,7,HUTG-030876
854021,"Great family house, Costa Brava",4282861,Gerusa,,Serra de Daró,42.02797,3.07338,Entire home/apt,130,2,195,2024-12-08,1.40,1,334,17,HUTG-021231
858015,Country House “Can Noguer de Rocabruna”,1373228,Jordi,,Camprodon,42.33747,2.45288,Entire home/apt,226,2,42,2024-09-08,0.36,6,242,11,HUTG-011351
865466,Apartment Pals Beach/Begur views Medas Islands,4544518,Juan,,Begur,41.97729,3.20632,Entire home/apt,200,2,5,2016-08-28,0.04,1,327,0,
876041,Amazing penthouse at the beach,12346740,Raimon,,Palamós,41.85600662231445,3.141983985900879,Entire home/apt,249,1,7,2022-04-29,0.06,53,288,0,HUTG-055166
879742,RESIDENTIAL FLAT Lloret de Mar (Nex,4652235,Milagros,,Lloret de Mar,41.69688,2.82588,Entire home/apt,210,7,21,2023-09-16,0.15,1,364,0,HUTG-013099
891187,Spectacular house at Costa Brava,4734897,Carles&Constanze,,Palau-sator,41.99241,3.12408,Entire home/apt,495,7,28,2024-09-30,0.24,1,307,5,HUTG-028131
891269,Can Ribes S.XII Lago de Banyoles PG-000048,4412627,Duncan,,Camós,42.07192,2.78614,Entire home/apt,553,2,58,2024-12-08,0.41,2,309,12,PG-000048
899668,Casa de campo en la Costa Brava,553059,Laura,,Llagostera,41.84349,2.95241,Entire home/apt,166,1,25,2024-08-05,0.22,4,358,3,
903777,Apartemento en la Costa Brava,4597849,Ofelia,,Castell-Platja d'Aro,41.80206,3.04137,Entire home/apt,60,5,58,2024-08-17,0.42,1,289,9,HUTG-048239
913541,Town center 3 BR Netflix Garage,4903781,Montserrat,,Girona,41.97442,2.82248,Entire home/apt,,3,208,2024-09-23,1.44,2,0,20,HUTG-013046l
927257,Casa Rural con encanto en Cataluña,4989432,Maria,,Sant Ferriol,42.2128,2.68602,Entire home/apt,499,2,33,2024-11-24,0.23,1,316,8,HUTG-005669
929857,"House with private pool, terrace",5007417,Jordi,,Torroella de Montgrí,42.05628,3.19935,Entire home/apt,215,2,41,2024-09-28,0.33,4,209,5,
930193,"Lovely apartment,Calella palafrugel",5010327,Marc,,Palafrugell,41.89301,3.18716,Entire home/apt,160,5,57,2024-08-18,0.41,1,325,3,HUTG- 15851
934350,Beautiful House with Pool and Beach 50 meters,4673797,Nikodin,,Calonge,41.84072,3.09499,Entire home/apt,250,10,3,2019-08-18,0.04,1,275,0,
934823,3 Floors Luxurious Villa Costa Brav,5043625,Alexander,,Lloret de Mar,41.71621,2.87006,Entire home/apt,400,5,25,2022-08-30,0.21,1,321,0,HUTB-015976
939377,Luxury apartm. on the beach +pool+garage,5074486,Eveline,,Roses,42.24644,3.19747,Entire home/apt,125,7,37,2024-11-02,0.56,2,284,11,HUTG-159176
941444,'Masia Catalana' s.XVIII    Jardins,5007417,Jordi,,Forallac,41.94509,3.0724,Entire home/apt,350,2,15,2023-08-22,0.12,4,321,0,
941619,"""Badia""Lovely place and not expensive",5091558,Petra,,Roses,42.27005,3.1384,Entire home/apt,,7,32,2024-08-31,0.23,15,0,3,HUTG-011422
941682,Studio apartment near the beach,2509034,Melanie,,Lloret de Mar,41.70633,2.87767,Entire home/apt,120,4,13,2018-09-26,0.09,2,245,0,HUTG-008426
950395,Cozy house in l'Escala,5155852,Mariona,,L'Escala,42.126607609430934,3.131641298532486,Entire home/apt,253,3,39,2024-08-15,0.30,1,319,4,HUTG-019885
952327,Charming spacious beachfront apartment,5169407,Marijke,,Cadaqués,42.28877,3.27634,Entire home/apt,,2,43,2024-08-31,0.47,2,0,5,HUTB-007068
952410,Casa de campo en pequeño pueblo con encanto,510257,Isabel,,Saus,42.12237,2.93773,Entire home/apt,235,5,11,2023-08-13,0.10,1,344,0,HUTG-021577
955814,Bolvir Duplex Fantásticas Vistas,4603241,Manel,,Bolvir,42.42072,1.8804,Entire home/apt,185,2,86,2024-12-08,0.60,1,169,4,HUTG-012641
961025,Can Roca Rural | Apartament,5233731,Jaume,,Sant Joan de les Abadesses,42.22258,2.26328,Entire home/apt,267,1,22,2022-05-01,0.18,1,341,0,HUTG-014438
965090,Casa Lobo,5261900,Victoria,,Cadaqués,42.29068,3.27756,Entire home/apt,343,6,15,2024-08-25,0.11,6,330,1,HUTG-025987
965621,Costabravaforrent Pedró,4208003,Cristina,,L'Escala,42.12486,3.12689,Entire home/apt,132,1,5,2024-10-01,0.04,29,184,1,HUTG-011087
966925,Costabravaforrent Palas Atenea,4208003,Cristina,,L'Escala,42.10941,3.1707,Entire home/apt,180,1,35,2024-08-24,0.25,29,164,4,HUTG-008271
967804,"Apartment in Casa Bahia, B/B",5280654,Gabriela,,Castelló d'Empúries,42.24275,3.12647,Entire home/apt,100,3,44,2024-09-24,0.43,17,270,6,HUTG-015004
984783,Costa brava house - loveliest creek,5401842,Olivier,,Palafrugell,41.92136,3.21362,Entire home/apt,360,14,0,,,1,0,0,
984995,"Being together - sleep, celebration-room & kitchen",5399385,Maria & Stendert,,Montagut i Oix,42.24354,2.58316,Entire home/apt,429,2,7,2023-12-26,0.05,4,57,0,KG-000146
991581,"Biorural apartment together forest, with biopool",5445384,Pilar I Jordi,,Vidreres,41.79962,2.7859,Entire home/apt,90,2,246,2024-11-10,1.73,1,277,22,HUTG-016060
991817,Villa Urcasa - 17 personas,5446929,Silvia,,Lloret de Mar,41.71008,2.88945,Entire home/apt,787,7,0,,,1,90,0,HUTG-011498
999692,Nice apartment 50m close to the sea,5344604,Familia Font,,Llançà,42.37434,3.15783,Entire home/apt,75,3,6,2017-07-14,0.04,1,1,0,
1000382,Double room near train/bus station,5499707,Pilar,,Girona,41.98188,2.8123,Private room,41,2,244,2024-05-06,1.72,2,340,1,HUTG-030108
1013751,Apartment in the Port of Llançà,3491250,Carles I Eva,,Llançà,42.36913,3.15825,Entire home/apt,90,4,22,2024-09-28,0.16,1,177,1,HUTG-000700
1016847,Comfortable appartment in Cadaqués,2184774,Hella,,Cadaqués,42.28639,3.29781,Entire home/apt,219,7,22,2023-09-23,0.22,1,298,0,HUTG-036543
1043918,Downtown - 5min walk to the beach,5747664,Celine,,Roses,42.2671,3.17892,Entire home/apt,100,2,105,2024-09-01,0.74,1,342,4,HUTG-064600
1044402,Manolo's House,5261900,Victoria,,Cadaqués,42.28866,3.27551,Entire home/apt,376,5,35,2024-11-02,0.25,6,317,8,HUTG-025352
1046628,house for 5 people in the Empordà,1817196,Marc,,Bellcaire d'Empordà,42.08096,3.10347,Entire home/apt,85,30,11,2023-08-19,0.08,1,184,0,pg-005060
1054770,Single room near train/bus station,5499707,Pilar,,Girona,41.98098,2.81405,Private room,34,2,257,2024-10-03,1.80,2,312,15,HUTG-030108
1055326,Emporda country house Ampurias,5811951,Tanit,,Viladamat,42.13362,3.07475,Entire home/apt,150,6,16,2018-04-24,0.11,2,157,0,Exempt
1055412,Charming house in Costa Brava with swimming pool,5812462,Andrea,,Palafrugell,41.92963,3.12959,Entire home/apt,339,4,32,2024-07-26,0.23,1,335,2,HUTG-012352
1061022,Casa Les Roques,5842034,Xavi,,Bàscara,42.15044,2.92883,Entire home/apt,206,3,7,2018-09-02,0.07,3,354,0,HUTG-017536
1071215,L'ESTARTIT COZY BEACHFRONT APT.,5893073,Núria,,Torroella de Montgrí,42.0554,3.20371,Entire home/apt,91,2,9,2023-07-16,0.07,1,335,0,HUTG-003777
1071662,LUXURY SEAVIEW S'AGARO COSTA BRAVA,1830359,Antonio,,Castell-Platja d'Aro,41.79542,3.05272,Entire home/apt,575,14,0,,,1,362,0,
1088214,Holiday Costa Brava Spain Sils,5980639,Delfina,,Sils,41.84281,2.73959,Entire home/apt,240,50,1,2017-04-16,0.01,10,364,0,HUTG-013639
1088803,illes medes,5007417,Jordi,,Torroella de Montgrí,42.04219,3.19198,Entire home/apt,50,1,18,2024-08-04,0.27,4,257,1,HUTG-006112
1095953,Can Salvi - Casa Rural - Alt Empordà - Girona,6021858,Carmel,,Cabanelles,42.2687943,2.7713753,Entire home/apt,129,2,1,2024-11-17,0.67,1,358,1,HUTG-022641
1111275,Apartamento independiente familiar,6093699,Fei,,Figueres,42.25694,2.9665,Entire home/apt,64,1,1054,2024-12-30,7.49,2,359,110,HUTG-042140
1112277,"Beautiful room in a house in Montjuïc, Girona",5864083,Olga,,Girona,41.99071,2.82736,Private room,52,2,82,2024-10-07,0.65,1,354,19,Exempt
1116270,OLD FISHER HOUSE RENOV COSTA BRAVA,6126248,Margarita,,Sant Feliu de Guíxols,41.78479,3.03584,Entire home/apt,160,3,10,2022-08-23,0.07,1,365,0,HUTB-007485
1116752,Charming Home with Swimming Pool Near Tossa de Mar,1425732,Albert,,Caldes de Malavella,41.8051,2.84759,Entire home/apt,200,7,0,,,1,363,0,HUTG-072719
1140003,Sunny Flat with Roof Terrace and Balcony,6220502,Darren & Yuki,,Girona,41.9775,2.80959,Entire home/apt,69,4,58,2024-10-09,0.51,1,232,4,
1140363,Tamariu: the most exclusive and quiet beach,6253854,Lupe Y Ramon,,Palafrugell,41.91834,3.20515,Entire home/apt,,4,110,2024-03-31,0.78,1,0,1,HUTG-017839
1143427,Costabravaforrent Briu,4208003,Cristina,,L'Escala,42.10867,3.14175,Entire home/apt,,1,8,2024-06-29,0.08,29,0,1,HUTG-011088
1145799,Apartment Costa Brava (TossaMar),6282792,Adriana,,Tossa de Mar,41.72392,2.93247,Entire home/apt,129,5,33,2019-07-23,0.23,1,269,0,HUTG-014155
1151260,Luxury Sea and Beach View apartment,6310057,Rajiv,,Tossa de Mar,41.72212,2.93665,Entire home/apt,160,3,4,2024-07-20,0.03,1,364,1,Exempt
1155289,Beautiful villa private pool sea view,4903781,Montserrat,,Calonge,41.83288,3.0789,Entire home/apt,225,3,43,2024-11-03,0.47,2,194,13,HUTG-009584
1160633,Attic close Llançà Beach. Wifi,2816160,Sonia,,Llançà,42.36987,3.15986,Entire home/apt,92,6,62,2024-10-31,0.44,1,267,8,HUTG-025870
